 4.03845705e+00 2.28796266e+00 4.02680000e-02
 4.17377080e+00 1.86266093e+00 4.02680000e-02
 4.26625639e+00 2.14854511e+00 2.51675000e-02
 4.42858664e+00 1.25185688e+00 2.51675000e-02
 4.50274288e+00 1.86463462e+00 2.51675000e-02
 4.56321569e+00 1.08947037e+00 2.51675000e-02
 4.86481792e+00 1.56508245e+00 2.51675000e-02
 5.52437016e+00 2.10610427e+00 4.02680000e-02
 5.62345366e+00 1.96101158e+00 3.02010000e-02
 5.73661471e+00 4.99884944e-01 3.52345000e-02
 5.93975749e+00 2.02461600e+00 3.02010000e-02
 6.36991326e+00 8.88325920e-01 2.51675000e-02
 6.45625072e+00 2.14761942e+00 2.51675000e-02
 6.69455313e+00 1.64980639e+00 3.52345000e-02
 7.02932591e+00 5.11682163e-01 3.52345000e-02
 7.17586598e+00 9.78062274e-01 2.51675000e-02
 7.91719122e+00 1.28658654e+00 3.52345000e-02
 2.24500497e-01 1.70970875e+00 5.03350000e-02
 5.35236808e-01 1.71913450e+00 3.52345000e-02
 1.15135769e+00 2.12114111e-01 5.03350000e-02
 1.24662164e+00 7.71000688e-01 3.52345000e-02
 1.35800864e+00 1.76967227e+00 4.02680000e-02
 1.38791286e+00 1.46437468e+00 5.03350000e-02
 1.47730568e+00 2.06712313e+00 4.53015000e-02
 1.57887760e+00 2.22048864e+00 4.02680000e-02
 2.11158811e+00 3.45402837e-01 3.52345000e-02
 2.30542084e+00 1.64445604e+00 4.02680000e-02
 2.39828610e+00 1.94611666e+00 4.02680000e-02
 2.88770743e+00 1.49557454e+00 4.02680000e-02
 2.91608277e+00 5.54392109e-01 3.52345000e-02
 3.13890980e+00 7.26402947e-01 4.53015000e-02
 3.23692614e+00 1.98073489e+00 4.02680000e-02
 3.46858968e+00 2.11861211e+00 3.52345000e-02
 3.92704819e+00 1.22300170e+00 3.52345000e-02
 3.94597381e+00 1.69172262e+00 3.52345000e-02
 4.41840607e+00 7.53312007e-01 4.02680000e-02
 5.49767626e+00 2.74525731e-01 3.52345000e-02
 5.64741985e+00 2.31399595e+00 3.52345000e-02
 5.93484285e+00 1.35146497e+00 4.02680000e-02
 6.03276807e+00 1.69052686e+00 4.02680000e-02
 6.08135118e+00 1.20392270e+00 3.52345000e-02
 6.25869563e+00 1.05450891e+00 3.52345000e-02
 6.80108285e+00 1.00934489e+00 3.52345000e-02
 6.77884146e+00 1.94148214e+00 4.02680000e-02
 7.83431289e+00 2.07739194e+00 3.52345000e-02
 4.13339509e-01 1.86485096e+00 5.03350000e-02
 7.66831877e-01 9.25238554e-01 4.53015000e-02
 1.15482609e+00 1.59727358e+00 5.03350000e-02
 1.47151770e+00 5.81038143e-01 5.03350000e-02
 2.20515966e+00 1.79181313e+00 6.04020000e-02
 2.36691495e+00 2.23099716e+00 5.03350000e-02
 2.55388223e+00 1.47693514e+00 6.04020000e-02
 3.00452072e+00 1.80513665e+00 6.04020000e-02
 3.03610424e+00 3.90745913e-01 5.03350000e-02
 4.11644104e+00 2.88386317e-01 6.04020000e-02
 4.28622090e+00 4.26363679e-01 5.53685000e-02
 5.73812512e+00 1.17578434e+00 5.53685000e-02
 5.88885792e+00 1.03237365e+00 5.53685000e-02
 6.01760220e+00 8.81859120e-01 5.03350000e-02
 6.74801754e+00 3.37374535e-01 5.03350000e-02
 7.39954636e+00 5.10311911e-01 4.53015000e-02
 2.00739679e-01 1.06657479e+00 6.54355000e-02
 1.24310819e+00 1.92206627e+00 7.04690000e-02
 1.85875860e+00 6.67715609e-01 6.04020000e-02
 1.98143351e+00 1.00066205e+00 6.54355000e-02
 1.98609361e+00 1.31470817e+00 5.53685000e-02
 2.27496475e+00 2.08886437e+00 5.53685000e-02
 3.01025999e+00 8.84495745e-01 6.04020000e-02
 3.62340873e+00 1.71063454e+00 5.53685000e-02
 3.73002975e+00 1.55298092e+00 5.53685000e-02
 4.61132842e+00 1.10008482e-01 6.04020000e-02
 4.82333617e+00 3.91461027e-01 6.54355000e-02
 5.37410333e+00 4.43927509e-01 6.04020000e-02
 5.67985519e+00 8.38024611e-01 6.54355000e-02
 5.82686156e+00 1.49000605e+00 6.54355000e-02
 6.34452148e+00 1.69957916e+00 6.04020000e-02
 6.45809629e+00 4.11368189e-01 7.04690000e-02
 7.89397689e+00 3.20441845e-01 5.53685000e-02
 1.04541295e+00 1.75848712e+00 7.04690000e-02
 1.13288216e+00 2.06363670e+00 7.04690000e-02
 1.38497352e+00 1.10184511e+00 6.54355000e-02
 1.72414283e+00 3.08139770e-01 7.04690000e-02
 1.98894607e+00 5.02782600e-01 6.54355000e-02
 2.07548967e+00 1.94929280e+00 6.54355000e-02
 2.08628790e+00 2.21785844e+00 6.54355000e-02
 2.11578238e+00 8.35754417e-01 7.55025000e-02
 2.22967933e+00 1.48543200e+00 6.54355000e-02
 2.88849159e+00 2.26291223e+00 7.55025000e-02
 3.18212691e+00 1.36239670e+00 6.54355000e-02
 3.20226502e+00 2.25740605e+00 6.54355000e-02
 3.39343377e+00 1.53980065e+00 6.54355000e-02
 3.70300932e+00 1.09579797e+00 7.04690000e-02
 3.71456479e+00 2.27991299e+00 6.54355000e-02
 3.85521770e+00 1.84517137e+00 6.54355000e-02
 4.34067978e+00 9.07107645e-01 6.54355000e-02
 4.75264955e+00 1.73384796e+00 6.54355000e-02
 5.40805200e+00 1.11489905e+00 8.05360000e-02
 5.70186153e+00 1.63881379e+00 7.04690000e-02
 7.30612627e+00 1.13459924e+00 6.54355000e-02
 8.25908967e+00 2.21587385e+00 6.54355000e-02
 1.21648820e-01 3.88309921e-01 7.55025000e-02
 9.68565611e-01 1.25967192e+00 8.05360000e-02
 1.06322879e+00 1.43153522e+00 8.05360000e-02
 1.87230164e+00 1.47205330e+00 7.55025000e-02
 1.97739046e+00 1.63315894e+00 7.55025000e-02
 2.77948368e+00 6.98048104e-01 8.05360000e-02
 2.87757498e+00 1.02945433e+00 7.55025000e-02
 5.08475989e+00 5.83631724e-01 8.05360000e-02
 5.06930769e+00 1.06641585e+00 8.05360000e-02
 6.17384757e+00 7.24594222e-01 7.55025000e-02
 6.70471961e+00 1.31221045e+00 7.55025000e-02
 1.76095626e+00 2.21971367e+00 1.00670000e-01
 1.75463539e+00 8.57911187e-01 8.55695000e-02
 2.55082882e+00 5.15551648e-01 8.55695000e-02
 2.78504740e+00 1.64523611e+00 8.55695000e-02
 3.51075135e+00 1.84797436e+00 9.56365000e-02
 3.69590161e+00 7.71573829e-01 9.56365000e-02
 3.73639655e+00 2.87732845e-01 9.56365000e-02
 3.72807380e+00 1.99152000e+00 8.55695000e-02
 4.16659555e+00 6.03825459e-01 8.55695000e-02
 5.13000101e+00 2.25210255e-01 1.00670000e-01
 5.32338255e+00 7.78218349e-01 9.06030000e-02
 5.36394837e+00 1.59813162e+00 8.55695000e-02
 6.28729521e+00 5.80213537e-01 8.55695000e-02
 7.13401271e+00 3.32728238e-01 8.55695000e-02
 7.13298437e+00 6.71465518e-01 8.55695000e-02
 3.12185884e-01 1.22812939e+00 1.05703500e-01
 2.45098814e+00 1.76008476e-01 9.56365000e-02
 2.68770418e+00 1.79215233e+00 9.56365000e-02
 3.28664431e+00 1.68361415e+00 1.00670000e-01
 3.57613942e+00 1.24390832e+00 1.00670000e-01
 3.81553705e+00 6.21809252e-01 9.56365000e-02
 4.53363981e+00 2.30467118e+00 9.56365000e-02
 4.86449629e+00 9.32777211e-01 1.00670000e-01
 5.14896636e+00 1.40096598e+00 1.05703500e-01
 5.18991473e+00 2.03126105e+00 9.56365000e-02
 5.79651608e+00 6.92907613e-01 1.05703500e-01
 1.87905025e+00 1.16738177e+00 1.10737000e-01
 2.56963047e+00 2.24147561e+00 1.05703500e-01
 3.99529631e+00 1.37651824e+00 1.15770500e-01
 4.10129608e+00 1.22663301e+00 1.05703500e-01
 4.21609749e+00 1.55925657e+00 1.05703500e-01
 5.03144838e+00 1.57941697e+00 1.05703500e-01
 4.55936023e+00 2.01368134e+00 1.15770500e-01
 4.67976314e+00 1.86923895e+00 1.20804000e-01
 5.90186490e+00 5.23835115e-01 1.15770500e-01
 5.99632379e+00 2.17581387e+00 1.15770500e-01
 5.69568657e-01 5.89744736e-01 1.40938000e-01
 3.33788232e+00 7.45331233e-01 1.25837500e-01
 3.35506079e+00 1.08048266e+00 1.25837500e-01
 3.58157133e+00 4.46624368e-01 1.30871000e-01
 1.31476433e+00 9.21362062e-01 1.40938000e-01
 1.33944859e+00 1.60880770e+00 1.40938000e-01
 1.52793635e+00 1.79337771e+00 1.35904500e-01
 2.30170751e+00 8.35881596e-01 1.40938000e-01
 2.72891439e+00 1.48526032e+00 1.35904500e-01
 4.35359553e+00 1.85928244e+00 1.40938000e-01
 4.63233465e+00 7.68237256e-01 1.35904500e-01
 4.94034006e+00 1.72992579e+00 1.35904500e-01
 5.02020451e+00 4.16015363e-01 1.40938000e-01
 5.70743182e+00 3.19920991e-01 1.40938000e-01
 3.47369762e-01 7.18453695e-01 1.45971500e-01
 5.65888907e-01 9.33602098e-01 1.45971500e-01
 1.29222653e+00 5.93510561e-01 1.45971500e-01
 1.54860773e+00 1.48751944e+00 1.45971500e-01
 4.25105208e+00 2.00419329e+00 1.45971500e-01
 4.39818031e+00 1.08059152e+00 1.45971500e-01
 2.24593836e-01 8.91988604e-01 1.56038500e-01
 2.07323079e+00 6.69197701e-01 1.56038500e-01
 2.13155931e+00 1.32561651e+00 1.56038500e-01
 2.25541163e+00 2.23617329e+00 1.56038500e-01
 5.73603346e+00 1.00927846e+00 1.66105500e-01
 2.60829556e-01 1.86173230e+00 1.66105500e-01
 7.43405625e-01 1.13470809e+00 1.71139000e-01
 9.35512526e-01 9.56137151e-01 1.71139000e-01
 1.22091626e+00 1.43746674e+00 1.71139000e-01
 1.21656346e+00 1.77197395e+00 1.66105500e-01
 1.58445685e+00 8.36093419e-01 1.76172500e-01
 1.91029924e+00 3.21041728e-01 1.66105500e-01
 2.19400276e+00 5.03816725e-01 1.66105500e-01
 3.03265602e+00 1.03878087e+00 1.66105500e-01
 3.10219682e-01 3.97088449e-01 1.76172500e-01
 4.00117641e-01 1.05848425e+00 1.81206000e-01
 1.14938778e+00 1.26411004e+00 1.76172500e-01
 1.30878707e+00 2.07434579e+00 1.76172500e-01
 2.49008409e+00 3.41897844e-01 1.86239500e-01
 3.80559712e+00 2.14290178e+00 1.81206000e-01
 5.11538834e+00 1.24000305e+00 1.81206000e-01
 5.49367132e+00 1.91505945e+00 1.76172500e-01
 5.98309369e+00 1.50182249e+00 1.81206000e-01
 6.69559217e-01 4.23017873e-01 1.86239500e-01
 8.89944385e-01 1.76890103e+00 1.86239500e-01
 4.32165959e+00 2.75353813e-01 1.86239500e-01
 5.15169889e+00 7.72677532e-01 1.86239500e-01
 5.52513512e+00 7.97789509e-01 1.91273000e-01
 4.84637450e-01 1.22759342e+00 1.96306500e-01
 5.86809874e-01 1.40773943e+00 2.01340000e-01
 1.72464316e+00 1.49269539e+00 2.01340000e-01
 1.82522994e+00 9.86389042e-01 1.96306500e-01
 2.48121601e+00 8.65293100e-01 1.96306500e-01
 2.73954927e+00 2.26287671e+00 1.96306500e-01
 4.89800458e+00 1.10020962e+00 1.96306500e-01
 6.83998792e-01 1.59758149e+00 2.11407000e-01
 7.77019309e-01 1.90005794e+00 2.11407000e-01
 1.22501314e+00 1.10855352e+00 2.11407000e-01
 1.45908101e+00 5.02308864e-01 2.16440500e-01
 1.71927876e+00 1.78588733e+00 2.06373500e-01
 2.61175917e+00 6.97601037e-01 2.11407000e-01
 2.72928686e+00 5.19647468e-01 2.06373500e-01
 3.54287517e+00 1.07531488e+00 2.06373500e-01
 4.06619590e+00 1.55508359e+00 2.06373500e-01
 4.80263981e+00 1.25849215e+00 2.06373500e-01
 4.82679760e+00 7.66532789e-01 2.11407000e-01
 5.00405558e+00 1.42016919e+00 2.06373500e-01
 5.23424764e+00 2.17065107e+00 2.06373500e-01
 1.38505147e-01 1.21679650e+00 2.16440500e-01
 2.66850070e+00 1.33544924e+00 2.16440500e-01
 2.71467794e+00 1.01402231e+00 2.21474000e-01
 3.36235770e+00 1.85005077e+00 2.21474000e-01
 4.89956685e+00 2.17050779e+00 2.16440500e-01
 4.94491996e+00 2.46185813e-01 2.21474000e-01
 5.67398616e+00 1.56491004e-01 2.21474000e-01
 1.25006586e+00 7.76135580e-01 2.26507500e-01
 1.58553004e+00 1.92975897e+00 2.26507500e-01
 2.26242868e+00 1.55128649e-01 2.31541000e-01
 2.55612890e+00 1.49114916e+00 2.31541000e-01
 2.57733871e+00 1.17805445e+00 2.26507500e-01
 3.22466592e+00 1.06019040e+00 2.31541000e-01
 3.35691249e+00 9.06011222e-01 2.31541000e-01
 4.69859187e+00 9.53927066e-01 2.26507500e-01
 6.57724128e+00 1.35826308e+00 2.26507500e-01
 7.66621634e-01 5.97360617e-01 2.36574500e-01
 1.48292106e+00 2.07176723e+00 2.36574500e-01
 3.17079886e+00 7.22234426e-01 2.36574500e-01
 3.57123260e+00 2.57608703e-01 2.36574500e-01
 4.68066352e+00 1.41112288e+00 2.36574500e-01
 1.37849646e+00 1.78145186e+00 2.46641500e-01
 2.24079197e+00 1.17334160e+00 2.46641500e-01
 2.37214264e+00 5.15035212e-01 2.51675000e-01
 2.36817614e+00 1.00098509e+00 2.51675000e-01
 3.08803279e+00 1.19024158e+00 2.51675000e-01
 3.28171102e+00 5.58228332e-01 2.46641500e-01
 3.84953366e+00 9.37952865e-01 2.46641500e-01
 6.20590077e+00 7.31233147e-01 2.46641500e-01
 3.66875186e-01 8.94029904e-01 2.56708500e-01
 5.07933761e-01 7.44227410e-01 2.56708500e-01
 1.15417495e+00 1.65023913e-01 2.56708500e-01
 1.39406712e+00 1.17274212e+00 2.56708500e-01
 2.20898647e+00 1.77972331e+00 2.56708500e-01
 3.03664879e+00 8.72506604e-01 2.61742000e-01
 4.44960475e+00 7.80728699e-01 2.61742000e-01
 4.61106066e+00 1.39562262e-01 2.56708500e-01
 6.27972286e+00 1.36514460e+00 2.56708500e-01
 6.46207058e+00 1.91117022e+00 2.56708500e-01
 1.12028513e+00 6.41180511e-01 2.66775500e-01
 1.17855518e+00 1.62152635e+00 2.66775500e-01
 2.01252975e+00 9.81434051e-01 2.66775500e-01
 3.42282043e+00 4.03299752e-01 2.66775500e-01
 4.08916746e+00 1.99673757e+00 2.66775500e-01
 9.84322076e-01 1.30581470e+00 2.76842500e-01
 1.89604452e+00 1.47255587e+00 2.76842500e-01
 1.88240061e+00 1.78706296e+00 2.76842500e-01
 2.10428461e+00 1.93332685e+00 2.81876000e-01
 2.12927648e+00 8.21567913e-01 2.76842500e-01
 2.91905413e+00 5.38510925e-01 2.81876000e-01
 3.03242942e+00 1.81357166e+00 2.76842500e-01
 4.22559531e+00 1.07441818e+00 2.81876000e-01
 5.34199029e+00 7.85220629e-01 2.76842500e-01
 5.53045099e+00 3.01664206e-01 2.76842500e-01
 5.62765164e+00 1.30683353e+00 2.76842500e-01
 7.05642137e+00 5.40604392e-01 2.76842500e-01
 5.69673374e-01 1.08016192e+00 2.86909500e-01
 8.31958258e-01 1.60432988e+00 2.96976500e-01
 1.14062224e+00 2.06820310e+00 2.91943000e-01
 2.01951535e+00 4.71477331e-01 2.91943000e-01
 2.67189128e+00 3.94264201e-01 2.86909500e-01
 3.72290886e+00 1.08940819e+00 2.86909500e-01
 5.06184806e+00 1.08450907e+00 2.86909500e-01
 5.11926205e+00 5.92709678e-01 2.86909500e-01
 5.25173556e-01 2.38200309e+00 3.02010000e-01
 2.67726791e+00 8.60160010e-01 3.02010000e-01
 2.84832287e+00 1.35690537e+00 2.96976500e-01
 3.52805320e+00 1.85198160e+00 2.96976500e-01
 3.71599324e+00 7.61384887e-01 3.02010000e-01
 4.36848855e+00 1.86733411e+00 3.02010000e-01
 4.48300320e+00 3.07362632e-01 2.96976500e-01
 4.96228819e+00 1.25671001e+00 2.96976500e-01
 5.21817128e+00 2.02829173e+00 3.02010000e-01
 6.21931206e+00 2.26858002e-01 2.96976500e-01
 3.63842953e+00 2.13739639e+00 3.07043500e-01
 4.25675942e+00 1.56532684e+00 3.07043500e-01
 4.58289032e+00 2.02351001e+00 3.07043500e-01
 5.97968359e+00 1.91648500e+00 3.07043500e-01
 1.67933895e+00 1.62510541e+00 3.17110500e-01
 2.60950399e+00 1.96379555e+00 3.17110500e-01
 3.84256711e+00 6.08792715e-01 3.17110500e-01
 4.02777679e+00 1.38811693e+00 3.17110500e-01
 4.84340136e+00 2.31997478e+00 3.17110500e-01
 5.06243755e+00 2.16266881e+00 3.17110500e-01
 5.48406269e+00 6.31816593e-01 3.17110500e-01
 5.48920716e+00 2.02573985e+00 3.17110500e-01
 7.07415797e+00 1.31238062e+00 3.17110500e-01
 2.40700702e+00 1.49700872e+00 3.37244500e-01
 2.49432593e+00 1.34036487e+00 3.32211000e-01
 3.27091209e+00 1.20824476e+00 3.32211000e-01
 4.00976039e+00 9.33620366e-01 3.27177500e-01
 4.63010451e+00 1.26847225e+00 3.32211000e-01
 4.76202563e+00 6.37945644e-01 3.37244500e-01
 4.85013469e-01 2.04312785e+00 3.37244500e-01
 8.03768264e-01 2.05375160e+00 3.37244500e-01
 2.42612535e+00 6.94240451e-01 3.37244500e-01
 2.48738599e+00 2.10396415e+00 3.42278000e-01
 4.65395843e+00 8.04511927e-01 3.42278000e-01
 3.91410750e-01 1.70885885e+00 3.47311500e-01
 8.86144874e-01 9.64799684e-01 3.47311500e-01
 9.55507524e-01 6.39768128e-01 3.47311500e-01
 1.07744734e+00 1.15021543e+00 3.47311500e-01
 3.69822612e+00 1.39158581e+00 3.47311500e-01
 6.46415565e+00 1.04294644e+00 3.47311500e-01
 2.16103862e-01 2.21262814e-01 3.57378500e-01
 3.62394917e-01 7.07894499e-01 3.62412000e-01
 2.07960930e+00 6.50879428e-01 3.77512500e-01
 2.31484375e+00 8.48255089e-01 3.57378500e-01
 3.81000745e+00 1.68898226e+00 3.57378500e-01
 4.02622913e+00 1.84719295e+00 3.57378500e-01
 4.38946568e+00 6.16411311e-01 3.67445500e-01
 4.53191117e+00 1.41301695e+00 3.62412000e-01
 4.73631790e+00 1.58590524e+00 3.57378500e-01
 5.78320507e+00 1.00246290e+00 3.62412000e-01
 6.83899625e-01 7.53669455e-01 3.67445500e-01
 3.20290203e+00 8.67618288e-01 3.72479000e-01
 4.82540007e+00 2.08477961e-01 3.67445500e-01
 6.28034328e+00 1.17415868e+00 3.67445500e-01
 1.22662938e+00 8.62350107e-01 3.77512500e-01
 1.22843363e+00 1.78568661e+00 3.77512500e-01
 1.48815784e+00 1.32613175e+00 3.82546000e-01
 1.83645964e+00 1.63120754e+00 3.77512500e-01
 6.33109459e+00 1.49434001e+00 3.82546000e-01
 6.88028982e+00 1.48233354e+00 3.77512500e-01
 1.23285666e+00 1.49054231e+00 3.87579500e-01
 1.95391745e+00 3.09074965e-01 3.87579500e-01
 3.02433361e+00 2.28335982e-01 3.87579500e-01
 4.18392021e+00 9.44058833e-01 3.87579500e-01
 4.28498488e+00 1.70511790e+00 3.92613000e-01
 4.32527840e+00 1.25731989e+00 3.92613000e-01
 5.02725923e+00 2.30795516e+00 3.97646500e-01
 6.64795371e+00 3.99055670e-01 3.92613000e-01
 5.70609179e-01 1.42187178e+00 3.97646500e-01
 8.25018514e-01 1.28960121e+00 3.97646500e-01
 9.80728105e-01 1.16310989e-01 3.97646500e-01
 2.60437625e+00 1.19978213e+00 3.97646500e-01
 2.65937225e+00 1.65386969e+00 3.97646500e-01
 2.74199597e+00 1.01377046e+00 3.97646500e-01
 3.92081858e+00 7.73623640e-01 3.97646500e-01
 5.13884275e+00 1.24077720e+00 4.02680000e-01
 5.17249660e+00 7.71376345e-01 4.02680000e-01
 6.51672282e+00 5.66587255e-01 3.97646500e-01
 1.82938681e+00 4.72005996e-01 4.12747000e-01
 2.63757155e+00 2.21186000e-01 4.07713500e-01
 4.02890567e+00 6.06826840e-01 4.12747000e-01
 4.53672697e+00 1.87056674e+00 4.12747000e-01
 4.80894618e+00 1.26231737e+00 4.12747000e-01
 4.84719107e+00 1.87605872e+00 4.07713500e-01
 2.48505584e-01 1.39855648e+00 4.17780500e-01
 7.20961019e-01 4.05729166e-01 4.17780500e-01
 1.58758683e+00 2.94942202e-01 4.22814000e-01
 2.61249621e+00 7.01844695e-01 4.17780500e-01
 2.92998790e+00 1.51005540e+00 4.17780500e-01
 3.17670915e+00 1.67426196e+00 4.22814000e-01
 4.70065385e+00 2.31709303e+00 4.17780500e-01
 1.01729957e+00 9.99904914e-01 4.27847500e-01
 1.22050889e+00 3.14243327e-01 4.27847500e-01
 1.84999855e+00 2.08171405e+00 4.27847500e-01
 2.31555311e+00 1.64811862e+00 4.32881000e-01
 3.46171344e+00 1.22311354e+00 4.32881000e-01
 3.96763924e+00 1.23292885e+00 4.37914500e-01
 4.12681401e+00 4.33571508e-01 4.27847500e-01
 5.62452619e-01 1.73038037e+00 4.37914500e-01
 8.68477348e-01 7.77657828e-01 4.37914500e-01
 2.01439905e+00 1.31593597e+00 4.42948000e-01
 2.12218290e+00 1.93738722e+00 4.42948000e-01
 2.22829950e+00 1.78563563e+00 4.47981500e-01
 2.39732306e+00 5.15706406e-01 4.37914500e-01
 2.49989598e+00 8.64081954e-01 4.37914500e-01
 3.94142978e+00 2.73969807e-01 4.42948000e-01
 4.60311360e+00 1.11540936e+00 4.42948000e-01
 8.15537258e-01 6.04003172e-01 4.47981500e-01
 1.17592379e+00 6.69089596e-01 4.47981500e-01
 4.47830238e+00 7.72408624e-01 4.47981500e-01
 4.58933967e+00 2.16093959e+00 4.47981500e-01
 4.38227560e-01 1.59484482e-01 4.58048500e-01
 1.26552294e+00 2.39353152e+00 4.58048500e-01
 1.89679425e+00 1.47476830e+00 4.58048500e-01
 6.22845288e+00 7.00417873e-01 4.58048500e-01
 1.16073255e+00 1.66373310e+00 4.68115500e-01
 3.88120420e-01 8.90051527e-01 4.73149000e-01
 3.90363559e+00 9.45458274e-01 4.73149000e-01
 4.59874677e+00 6.32569287e-01 4.73149000e-01
 6.09980880e+00 8.51339514e-01 4.78182500e-01
 9.25551851e-01 1.14695644e+00 4.83216000e-01
 1.20071478e+00 1.01311363e+00 4.83216000e-01
 1.33918508e+00 1.32399300e+00 4.88249500e-01
 1.53169804e+00 6.44912485e-01 4.78182500e-01
 2.04630834e+00 9.79716856e-01 4.78182500e-01
 2.27514756e+00 6.70916280e-01 4.78182500e-01
 2.77791153e+00 1.20178102e+00 4.83216000e-01
 2.94294034e+00 5.51971510e-01 4.83216000e-01
 2.94263681e+00 2.25141503e+00 4.83216000e-01
 3.04036463e+00 8.72699789e-01 4.78182500e-01
 4.45402888e+00 1.70272470e+00 4.83216000e-01
 5.26126161e+00 9.23344528e-01 4.78182500e-01
 5.62029964e+00 9.54676763e-01 4.78182500e-01
 8.35074980e-01 1.61472473e+00 4.88249500e-01
 1.89215104e+00 1.78355115e+00 4.88249500e-01
 2.82347394e+00 2.22789922e-01 4.93283000e-01
 2.83045288e+00 2.10909377e+00 4.88249500e-01
 3.10816333e+00 1.50648883e+00 4.88249500e-01
 5.32666686e+00 1.23936946e+00 4.88249500e-01
 5.37210979e+00 7.71786836e-01 4.98316500e-01
 5.54967903e+00 2.79545429e-01 4.93283000e-01
 6.71809336e-01 1.26701714e+00 4.98316500e-01
 2.57883850e+00 1.03047830e+00 4.98316500e-01
 2.73188900e+00 1.79555730e+00 5.03350000e-01
